"SystemCodeNumber","t","Occupancy","Capacity","price","time","diff"
"BHMEURBRD01","2016-10-05T09:30:00.000000000","347","470","10.738297872340425","1752071931232","1"
"Others-CCCPS105a","2016-10-05T09:04:00.000000000","949","2009","10.472374315579891","1752071931232","1"
"Others-CCCPS98","2016-10-05T09:30:00.000000000","1003","3103","10.323235578472445","1752071931232","1"
"Others-CCCPS105a","2016-10-05T09:30:00.000000000","1090","2009","10.542558486809359","1752071931232","1"
"Others-CCCPS98","2016-10-05T09:04:00.000000000","896","3103","10.288752819851757","1752071931232","1"
"Others-CCCPS202","2016-10-05T08:30:00.000000000","736","2937","10.250595846101463","1752071931232","1"
"Others-CCCPS135a","2016-10-05T09:30:00.000000000","2552","3883","10.657223796033994","1752071931232","1"
"BHMNCPNST01","2016-10-05T09:04:00.000000000","293","485","10.604123711340206","1752071931232","1"
"BHMBCCMKT01","2016-10-05T09:04:00.000000000","71","577","10.123050259965337","1752071931232","1"
"Others-CCCPS202","2016-10-05T09:30:00.000000000","1083","2937","10.368743615934628","1752071931232","1"
"Shopping","2016-10-05T09:04:00.000000000","975","1920","10.5078125","1752071931232","1"
"Others-CCCPS202","2016-10-05T09:04:00.000000000","928","2937","10.315968675519237","1752071931232","1"
"BHMEURBRD01","2016-10-05T08:30:00.000000000","201","470","10.427659574468086","1752071931232","1"
"Others-CCCPS98","2016-10-05T08:30:00.000000000","760","3103","10.244924266838543","1752071931232","1"
"Broad Street","2016-10-05T09:04:00.000000000","424","690","10.614492753623189","1752071931232","1"
"BHMBCCTHL01","2016-10-05T09:30:00.000000000","256","387","10.661498708010337","1752071931232","1"
"Others-CCCPS135a","2016-10-05T09:04:00.000000000","2142","3883","10.551635333505022","1752071931232","1"
"BHMMBMMBX01","2016-10-05T09:04:00.000000000","395","687","10.574963609898107","1752071931232","1"
"Others-CCCPS8","2016-10-05T09:04:00.000000000","554","1322","10.419062027231467","1752071931232","1"
"BHMEURBRD01","2016-10-05T09:04:00.000000000","283","470","10.602127659574467","1752071931232","1"
"BHMBCCMKT01","2016-10-05T09:30:00.000000000","83","577","10.143847487001732","1752071931232","1"
"BHMBCCTHL01","2016-10-05T09:04:00.000000000","211","387","10.545219638242894","1752071931232","1"
"Others-CCCPS119a","2016-10-05T09:04:00.000000000","419","2803","10.149482697110239","1752071931232","1"
"Others-CCCPS105a","2016-10-05T10:30:00.000000000","1339","2009","10.66650074664012","1752071931316","1"
"Others-CCCPS8","2016-10-05T10:30:00.000000000","761","1322","10.575642965204237","1752071931316","1"
"BHMBCCTHL01","2016-10-05T10:04:00.000000000","310","387","10.801033591731267","1752071931316","1"
"Others-CCCPS8","2016-10-05T09:30:00.000000000","626","1322","10.473524962178518","1752071931316","1"
"BHMEURBRD01","2016-10-05T10:30:00.000000000","404","470","10.859574468085107","1752071931316","1"
"BHMBCCMKT01","2016-10-05T10:30:00.000000000","128","577","10.221837088388215","1752071931316","1"
"Others-CCCPS8","2016-10-05T10:04:00.000000000","710","1322","10.537065052950076","1752071931316","1"
"Others-CCCPS202","2016-10-05T10:30:00.000000000","1288","2937","10.438542730677563","1752071931316","1"
"BHMMBMMBX01","2016-10-05T10:30:00.000000000","578","687","10.841339155749637","1752071931316","1"
"Broad Street","2016-10-05T10:30:00.000000000","598","690","10.866666666666667","1752071931316","1"
"Shopping","2016-10-05T10:30:00.000000000","1379","1920","10.718229166666667","1752071931316","1"
"BHMEURBRD01","2016-10-05T10:04:00.000000000","383","470","10.814893617021276","1752071931316","1"
"Others-CCCPS98","2016-10-05T10:04:00.000000000","1112","3103","10.358362874637448","1752071931316","1"
"Others-CCCPS119a","2016-10-05T09:30:00.000000000","478","2803","10.170531573314307","1752071931316","1"
"BHMNCPHST01","2016-10-05T10:30:00.000000000","736","1200","10.613333333333333","1752071931316","1"
"BHMNCPHST01","2016-10-05T10:04:00.000000000","699","1200","10.5825","1752071931316","1"
"Others-CCCPS98","2016-10-05T10:30:00.000000000","1182","3103","10.380921688688366","1752071931316","1"
"BHMNCPNST01","2016-10-05T10:04:00.000000000","339","485","10.698969072164948","1752071931316","1"
"Others-CCCPS119a","2016-10-05T10:04:00.000000000","547","2803","10.195148055654656","1752071931316","1"
"BHMNCPNST01","2016-10-05T10:30:00.000000000","355","485","10.731958762886597","1752071931316","1"
"BHMNCPHST01","2016-10-05T09:30:00.000000000","584","1200","10.486666666666666","1752071931316","1"
"Others-CCCPS135a","2016-10-05T10:04:00.000000000","2957","3883","10.761524594385785","1752071931316","1"
"Others-CCCPS202","2016-10-05T10:04:00.000000000","1221","2937","10.415730337078651","1752071931316","1"
"Shopping","2016-10-05T10:04:00.000000000","1306","1920","10.680208333333333","1752071931316","1"
"Broad Street","2016-10-05T09:30:00.000000000","510","690","10.73913043478261","1752071931316","1"
"Broad Street","2016-10-05T10:04:00.000000000","572","690","10.828985507246376","1752071931316","1"
"BHMMBMMBX01","2016-10-05T10:04:00.000000000","536","687","10.780203784570597","1752071931316","1"
"BHMBCCTHL01","2016-10-05T10:30:00.000000000","337","387","10.87080103359173","1752071931316","1"
"Others-CCCPS119a","2016-10-05T10:30:00.000000000","586","2803","10.209061719586158","1752071931316","1"
"Others-CCCPS105a","2016-10-05T10:04:00.000000000","1246","2009","10.62020905923345","1752071931316","1"
"BHMBCCMKT01","2016-10-05T10:04:00.000000000","114","577","10.197573656845753","1752071931316","1"
"Others-CCCPS98","2016-10-05T11:30:00.000000000","1259","3103","10.405736384144376","1752071931368","1"
"Others-CCCPS202","2016-10-05T11:04:00.000000000","1330","2937","10.4528430371127","1752071931368","1"
"Others-CCCPS202","2016-10-05T11:30:00.000000000","1340","2937","10.45624787197821","1752071931368","1"
"BHMBCCTHL01","2016-10-05T11:04:00.000000000","339","387","10.875968992248062","1752071931368","1"
"Shopping","2016-10-05T11:04:00.000000000","1410","1920","10.734375","1752071931368","1"
"BHMNCPNST01","2016-10-05T11:30:00.000000000","366","485","10.754639175257733","1752071931368","1"
"Others-CCCPS119a","2016-10-05T11:04:00.000000000","603","2803","10.215126650017838","1752071931368","1"
"Others-CCCPS105a","2016-10-05T11:04:00.000000000","1411","2009","10.702339472374316","1752071931368","1"
"Broad Street","2016-10-05T11:04:00.000000000","624","690","10.904347826086957","1752071931368","1"
"Others-CCCPS98","2016-10-05T11:04:00.000000000","1250","3103","10.402835965194972","1752071931368","1"
"BHMNCPHST01","2016-10-05T11:04:00.000000000","757","1200","10.630833333333333","1752071931368","1"
"Others-CCCPS105a","2016-10-05T11:30:00.000000000","1436","2009","10.714783474365356","1752071931368","1"
"Others-CCCPS8","2016-10-05T11:04:00.000000000","792","1322","10.59909228441755","1752071931368","1"
"BHMNCPNST01","2016-10-05T11:04:00.000000000","367","485","10.756701030927836","1752071931368","1"
"Others-CCCPS135a","2016-10-05T10:30:00.000000000","3117","3883","10.802729848055627","1752071931368","1"
"BHMBCCMKT01","2016-10-05T11:04:00.000000000","148","577","10.256499133448873","1752071931368","1"
"BHMEURBRD01","2016-10-05T11:04:00.000000000","420","470","10.893617021276595","1752071931368","1"
"Others-CCCPS135a","2016-10-05T11:04:00.000000000","3177","3883","10.818181818181818","1752071931368","1"
"BHMMBMMBX01","2016-10-05T11:04:00.000000000","619","687","10.901018922852984","1752071931368","1"
"Others-CCCPS8","2016-10-05T12:04:00.000000000","809","1322","10.611951588502269","1752071931462","1"
"Others-CCCPS135a","2016-10-05T11:30:00.000000000","3194","3883","10.82255987638424","1752071931462","1"
"Others-CCCPS105a","2016-10-05T12:04:00.000000000","1459","2009","10.726231956197113","1752071931462","1"
"Others-CCCPS202","2016-10-05T12:04:00.000000000","1359","2937","10.462717058222676","1752071931462","1"
"Shopping","2016-10-05T12:04:00.000000000","1446","1920","10.753125","1752071931462","1"
"BHMBCCMKT01","2016-10-05T12:04:00.000000000","178","577","10.308492201039861","1752071931462","1"
"BHMNCPHST01","2016-10-05T12:30:00.000000000","770","1200","10.641666666666667","1752071931462","1"
"Broad Street","2016-10-05T12:30:00.000000000","662","690","10.959420289855073","1752071931462","1"
"BHMNCPNST01","2016-10-05T12:04:00.000000000","369","485","10.760824742268042","1752071931462","1"
"Broad Street","2016-10-05T12:04:00.000000000","653","690","10.946376811594202","1752071931462","1"
"Others-CCCPS119a","2016-10-05T11:30:00.000000000","593","2803","10.211559043881556","1752071931462","1"
"BHMMBMMBX01","2016-10-05T11:30:00.000000000","640","687","10.931586608442503","1752071931462","1"
"Others-CCCPS98","2016-10-05T12:04:00.000000000","1264","3103","10.407347728005156","1752071931462","1"
"BHMNCPHST01","2016-10-05T12:04:00.000000000","779","1200","10.649166666666666","1752071931462","1"
"Others-CCCPS119a","2016-10-05T12:04:00.000000000","582","2803","10.207634677131646","1752071931462","1"
"BHMMBMMBX01","2016-10-05T12:04:00.000000000","650","687","10.946142649199418","1752071931462","1"
"Broad Street","2016-10-05T11:30:00.000000000","634","690","10.918840579710144","1752071931462","1"
"BHMBCCTHL01","2016-10-05T11:30:00.000000000","340","387","10.878552971576227","1752071931462","1"
"BHMEURBRD01","2016-10-05T11:30:00.000000000","429","470","10.912765957446808","1752071931462","1"
"BHMBCCMKT01","2016-10-05T11:30:00.000000000","162","577","10.280762564991335","1752071931462","1"
"Others-CCCPS135a","2016-10-05T12:04:00.000000000","3213","3883","10.827453000257533","1752071931462","1"
"Shopping","2016-10-05T11:30:00.000000000","1430","1920","10.744791666666666","1752071931462","1"
"BHMEURBRD01","2016-10-05T12:04:00.000000000","447","470","10.951063829787234","1752071931462","1"
"Others-CCCPS8","2016-10-05T11:30:00.000000000","796","1322","10.60211800302572","1752071931462","1"
"BHMNCPNST01","2016-10-05T12:17:00.000000000","376","485","10.775257731958764","1752071931462","1"
"BHMBCCTHL01","2016-10-05T12:04:00.000000000","337","387","10.87080103359173","1752071931462","1"
"BHMNCPHST01","2016-10-05T11:30:00.000000000","774","1200","10.645","1752071931462","1"
"BHMNCPHST01","2016-10-05T13:30:00.000000000","761","1200","10.634166666666667","1752071931542","1"
"Others-CCCPS8","2016-10-05T12:57:00.000000000","827","1322","10.625567322239032","1752071931542","1"
"Broad Street","2016-10-05T12:57:00.000000000","665","690","10.96376811594203","1752071931542","1"
"BHMBCCMKT01","2016-10-05T12:30:00.000000000","183","577","10.317157712305026","1752071931542","1"
"Others-CCCPS202","2016-10-05T12:30:00.000000000","1371","2937","10.466802860061287","1752071931542","1"
"Others-CCCPS135a","2016-10-05T12:30:00.000000000","3190","3883","10.821529745042493","1752071931542","1"
"BHMMBMMBX01","2016-10-05T13:30:00.000000000","638","687","10.928675400291121","1752071931542","1"
"Others-CCCPS119a","2016-10-05T12:30:00.000000000","580","2803","10.206921155904388","1752071931542","1"
"BHMNCPHST01","2016-10-05T12:57:00.000000000","756","1200","10.63","1752071931542","1"
"BHMNCPNST01","2016-10-05T13:30:00.000000000","372","485","10.767010309278351","1752071931542","1"
"BHMBCCMKT01","2016-10-05T13:30:00.000000000","179","577","10.310225303292894","1752071931542","1"
"Others-CCCPS105a","2016-10-05T12:57:00.000000000","1490","2009","10.741662518666002","1752071931542","1"
"BHMNCPNST01","2016-10-05T12:57:00.000000000","373","485","10.769072164948454","1752071931542","1"
"BHMMBMMBX01","2016-10-05T12:30:00.000000000","661","687","10.962154294032024","1752071931542","1"
"Shopping","2016-10-05T12:57:00.000000000","1418","1920","10.738541666666666","1752071931542","1"
"Others-CCCPS8","2016-10-05T12:30:00.000000000","811","1322","10.613464447806354","1752071931542","1"
"Others-CCCPS105a","2016-10-05T13:30:00.000000000","1462","2009","10.727725236436038","1752071931542","1"
"BHMMBMMBX01","2016-10-05T12:57:00.000000000","663","687","10.965065502183407","1752071931542","1"
"BHMBCCMKT01","2016-10-05T12:57:00.000000000","175","577","10.303292894280762","1752071931542","1"
"BHMBCCTHL01","2016-10-05T12:30:00.000000000","336","387","10.868217054263566","1752071931542","1"
"Shopping","2016-10-05T12:30:00.000000000","1437","1920","10.7484375","1752071931542","1"
"Others-CCCPS105a","2016-10-05T12:30:00.000000000","1472","2009","10.732702837232454","1752071931542","1"
"Others-CCCPS202","2016-10-05T12:57:00.000000000","1381","2937","10.470207694926795","1752071931542","1"
"BHMEURBRD01","2016-10-05T12:30:00.000000000","450","470","10.957446808510639","1752071931542","1"
"Others-CCCPS98","2016-10-05T12:30:00.000000000","1278","3103","10.41185949081534","1752071931542","1"
"BHMBCCTHL01","2016-10-05T12:57:00.000000000","343","387","10.886304909560723","1752071931542","1"
"Others-CCCPS135a","2016-10-05T12:57:00.000000000","3145","3883","10.80994076744785","1752071931542","1"
"BHMEURBRD01","2016-10-05T12:57:00.000000000","451","470","10.959574468085107","1752071931542","1"
"Others-CCCPS119a","2016-10-05T12:57:00.000000000","586","2803","10.209061719586158","1752071931542","1"
"Others-CCCPS98","2016-10-05T12:57:00.000000000","1279","3103","10.412181759587495","1752071931542","1"
"BHMEURBRD01","2016-10-05T14:30:00.000000000","447","470","10.951063829787234","1752071931648","1"
"BHMBCCMKT01","2016-10-05T14:57:00.000000000","145","577","10.251299826689774","1752071931648","1"
"Others-CCCPS135a","2016-10-05T13:30:00.000000000","3146","3883","10.810198300283286","1752071931648","1"
"BHMNCPNST01","2016-10-05T13:57:00.000000000","368","485","10.758762886597939","1752071931648","1"
"Shopping","2016-10-05T14:30:00.000000000","1409","1920","10.733854166666667","1752071931648","1"
"Shopping","2016-10-05T13:30:00.000000000","1427","1920","10.743229166666667","1752071931648","1"
"Shopping","2016-10-05T13:57:00.000000000","1422","1920","10.740625","1752071931648","1"
"BHMBCCTHL01","2016-10-05T14:30:00.000000000","336","387","10.868217054263566","1752071931648","1"
"Others-CCCPS135a","2016-10-05T13:57:00.000000000","3140","3883","10.808653103270666","1752071931648","1"
"BHMBCCTHL01","2016-10-05T13:57:00.000000000","345","387","10.891472868217054","1752071931648","1"
"Others-CCCPS202","2016-10-05T13:57:00.000000000","1375","2937","10.46816479400749","1752071931648","1"
"Others-CCCPS202","2016-10-05T14:30:00.000000000","1350","2937","10.459652706843718","1752071931648","1"
"BHMMBMMBX01","2016-10-05T14:30:00.000000000","620","687","10.902474526928675","1752071931648","1"
"Others-CCCPS8","2016-10-05T13:30:00.000000000","824","1322","10.623298033282905","1752071931648","1"
"Others-CCCPS105a","2016-10-05T14:30:00.000000000","1414","2009","10.703832752613241","1752071931648","1"
"BHMMBMMBX01","2016-10-05T13:57:00.000000000","635","687","10.924308588064047","1752071931648","1"
"BHMNCPHST01","2016-10-05T14:30:00.000000000","767","1200","10.639166666666666","1752071931648","1"
"BHMNCPHST01","2016-10-05T13:57:00.000000000","764","1200","10.636666666666667","1752071931648","1"
"BHMEURBRD01","2016-10-05T13:30:00.000000000","454","470","10.96595744680851","1752071931648","1"
"Others-CCCPS119a","2016-10-05T14:30:00.000000000","547","2803","10.195148055654656","1752071931648","1"
"Others-CCCPS98","2016-10-05T14:30:00.000000000","1192","3103","10.384144376409926","1752071931648","1"
"BHMBCCMKT01","2016-10-05T14:30:00.000000000","158","577","10.273830155979203","1752071931648","1"
"BHMBCCTHL01","2016-10-05T13:30:00.000000000","345","387","10.891472868217054","1752071931648","1"
"Others-CCCPS98","2016-10-05T13:57:00.000000000","1237","3103","10.398646471156946","1752071931648","1"
"Broad Street","2016-10-05T13:30:00.000000000","669","690","10.969565217391304","1752071931648","1"
"Others-CCCPS105a","2016-10-05T13:57:00.000000000","1453","2009","10.723245395719264","1752071931648","1"
"Others-CCCPS8","2016-10-05T14:30:00.000000000","794","1322","10.600605143721634","1752071931648","1"
"Others-CCCPS105a","2016-10-05T14:57:00.000000000","1355","2009","10.674464907914386","1752071931648","1"
"Broad Street","2016-10-05T14:30:00.000000000","653","690","10.946376811594202","1752071931648","1"
"Broad Street","2016-10-05T13:57:00.000000000","662","690","10.959420289855073","1752071931648","1"
"BHMEURBRD01","2016-10-05T13:57:00.000000000","455","470","10.96808510638298","1752071931648","1"
"Others-CCCPS135a","2016-10-05T14:30:00.000000000","3072","3883","10.791140870460984","1752071931648","1"
"BHMNCPNST01","2016-10-05T14:30:00.000000000","361","485","10.744329896907217","1752071931648","1"
"Others-CCCPS119a","2016-10-05T13:57:00.000000000","579","2803","10.20656439529076","1752071931648","1"
"Others-CCCPS202","2016-10-05T13:30:00.000000000","1386","2937","10.47191011235955","1752071931648","1"
"Others-CCCPS8","2016-10-05T13:57:00.000000000","818","1322","10.61875945537065","1752071931648","1"
